brand,model,cpu,gpu,gpu_memory,ram,storage,display_specs,battery,webcam,connections,weight,warranty,fingerprint,ssd_support,ram_gb,price_idr,screen_specs,laptop_type
,ROG Zephyrus G14 GA401QM-HZ025T,AMD Ryzen™ 9 5900HS,NVIDIA® GeForce RTX™ 3060 6GB,6GB GDDR5,16GB DDR4 on board,1TB PCIE SSD,14'' inch FHD 16:9 anti-glare display sRGB: 100% Adobe: 75.35% IPS-level Pantone Validated Optimus,"76WHrs, 4S1P, 4-cell Li-ion",HD 720p with dual-array mic and physical shutter,1x 3.5mm Combo Audio Jack 1x HDMI 2.0b 2x USB 3.2 Gen 1 Type-A 1x USB 3.2 Gen 2 Type-C support displayport / power delivery / G-SYNC,1.60 Kg,2 Year,,Unknown,16.0,26382675,1920 x 1080,Gaming / Creator
,ROG Zephyrus S17 GX703HS-KF061T,Intel Core I9-11900H,NVIDIA® GeForce RTX™ 3080 16GB,16GB GDDR6,32GB 16GB DDR4 on board 16GB DDR4-3200 SO-DIMM,2TB PCIe® 4.0 NVMe™ M.2 Performance SSD,17.3-inch with 300 Nits 4K UHD 16:9 anti-glare display DCI-P3: 100% Refresh Rate: 120Hz Response Time: 3ms IPS-level Pantone Validated Optimus,"90WHrs, 4S1P, 4-cell Li-ion",720P HD camera,"1x 3.5mm Combo Audio Jack 1x HDMI 2.0b 2x USB 3.2 Gen 2 Type-A 1x USB 3.2 Gen 2 Type-A 1x USB 3.2 Gen 2 Type-C support DisplayPort™ / power delivery 1x RJ45 LAN port 1x Thunderbolt™ 4 support DisplayPort™ / power delivery 1x card reader (SD) (UHS-II, 312M",2.60 Kg,2 Year,,Unknown,32.0,37318273,"3840 x 2160, 120 Hz",Gaming / Creator
,ZenBook DUO UX582H-H2007W,Intel Core i9-11900H,NVIDIA® GeForce® RTX™ 3080,8GB,"32GB DDR4 on board,",1TB M.2 NVMe™ PCIe® 4.0 Performance SSD,"15.6-inch, 4K UHD 16:9 aspect ratio, 0.2ms response time, 440nits, 550nits peak brightness, 100% DCI-P3 color gamut, PANTONE Validated, Glossy display, Touch screen, With stylus support","92WHrs, 4S2P, 8-cell Li-ion",HD camera with IR function to support Windows Hello,1x USB 3.2 Gen 2 Type-A 2x Thunderbolt™ 4 supports display / power delivery 1x HDMI 2.1 1x 3.5mm Combo Audio Jack 1x DC-in,2.34 kg,2 Year,,Unknown,32.0,33946429,3840 x 2160,Gaming / Creator
Lenovo,IdeaPad Gaming 3 15IHU6,Intel Core i7-11370H,NVIDIA GeForce RTX 3050Ti 4GB,4GB GDDR6,2x 8GB SO-DIMM DDR4-3200,"256GB SSD M.2 2242 PCIe 3.0x4 NVMe + 1TB HDD 5400rpm 2.5""","15.6"" FHD IPS 250nits Anti-glare, 120Hz, 45% NTSC, DC dimmer",Integrated 45Wh,HD 720p with Camera Shutter,2x USB 3.2 Gen 1 1x USB-C 3.2 Gen 1 (support data transfer only) 1x HDMI 2.0 1x Ethernet (RJ-45) 1x Headphone / microphone combo jack (3.5mm) 1x Power connector,2.25 kg,1 Year,,Unknown,2.0,15071302,"1920 x 1080, 120 Hz",Gaming / Creator
Lenovo,Legion 5 15ITH6H,Intel Core I7-11800H,Nvidia GeForce RTX 3060,6GB,16GB 2x 8GB SO-DIMM DDR4-3200,512GB SSD M.2 2280 PCIe 4.0x4 NVMe,"15.6"" FHD IPS 300nits Anti-glare, 165Hz, 100% sRGB, Dolby Vision, G-Sync, DC dimmer",Integrated 80Wh,720p with E-camera Shutter,"3x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer and DisplayPort 1.4) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery and DisplayPort 1.4) 1x HDMI 2.1 1x Ethernet (RJ-45) 1x Headphon",2.4 Kg,1 Year,,Unknown,16.0,17737788,"1920 x 1080, 165 HZ",Gaming / Creator
Lenovo,LENOVO LEGION 5 Pro 16ITH6H,Intel Core I7-11800H,Nvidia GeForce RTX3060 6GB,6GB,16 GB 2x 8GB SO-DIMM DDR4-3200,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,"16"" Inch WQXGA IPS 500nits Anti-glare, 165Hz, 100% sRGB, Dolby Vision, HDR 400, G-Sync, DC dimmer",Integrated 80Wh,720p with E-camera Shutter,"3x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer and DisplayPort 1.4) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery and DisplayPort 1.4) 1x HDMI 2.1 1x Ethernet (RJ-45) 1x Headphon",2.3 Kg,1 Year,,Unknown,16.0,19720305,"2560 x 1600, 165 HZ",Gaming / Creator
Dell,Dell G15 5520,Intel Core I7-12700H,Nvidia GeForce RTX 3060 6GB,6 GB,16GB 2x8GB DDR5 4800MHz,512GB SSD M.2 PCIe NVMe Solid State Drive,"15.6"" Inch FHD 120Hz 250nits WVA Anti-Glare LED Backlit Narrow Border Display","3-Cell Battery, 56WHr",,1. SuperSpeed USB 3.2 Gen 1 2. SuperSpeed USB 3.2 Gen 1 3. Thunderbolt 4/USB Type-C port with DisplayPort with alt mode 4. SuperSpeed USB 3.2 Gen 1 5. HDMI 2.1 6. Power in 7. RJ45 8. Headphones/mic,2.672 Kg,1 Year,,Unknown,16.0,23466288,"1920 x 1080, 120 Hz",Gaming / Creator
Dell,Dell G15 5520,Intel Core I7-12700H,Nvidia GeForce RTX 3050,4GB GDDR6,16GB 2x8GB DDR5 4800MHz,512GB SSD M.2 PCIe NVMe Solid State Drive,"15.6"" Inch FHD 120Hz 250nits WVA Anti-Glare LED Backlit Narrow Border Display","3-Cell Battery, 56WHr",,1. SuperSpeed USB 3.2 Gen 1 2. SuperSpeed USB 3.2 Gen 1 3. USB Type-C port with DisplayPort with alt mode 4. SuperSpeed USB 3.2 Gen 1 5. HDMI 2.1 6. Power in 7. RJ45 8. Headphones/mic,2.672 Kg,1 Year,,Unknown,16.0,22433223,"1920 x 1080, 120 Hz",Gaming / Creator
Lenovo,IdeaPad GAMING 3 15IMH05,Intel Core I5-10300H,NVIDIA® GeForce® GTX 1650 Ti 4GB,4GB GDDR6,"8GB, 2x 4GB SO-DIMM DDR4-2933",512GB SSD M.2 2280 PCIe 3.0x4 NVMe,"15.6"" FHD IPS, 60Hz, 250 nits",Integrated 45Wh,720p with Privacy Shutter,2x USB 3.2 Gen 1 1x USB-C 3.2 Gen 1 (support data transfer only) 1x HDMI 2.0 1x Ethernet (RJ-45) 1x Headphone / microphone combo jack (3.5mm) 1x Power connector,2.2 kg,1 Year,,Unknown,8.0,14798672,"1920 x 1080, 120 Hz",Gaming / Creator
Lenovo,IdeaPad Gaming 3 15ACH6,Amd Ryzen 5-5600H,NVIDIA GeForce RTX 3060,6GB GDDR6,2 x 8GB SO-DIMM DDR4-3200,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,"15.6"" FHD IPS 300nits Anti-glare, 165Hz, 100% sRGB, DC dimmer",Integrated 60Wh,720p with Camera Shutter,"100/1000M WLAN + Bluetooth Wi-Fi 6 11ax, 2x2 + BT5.0 Standard Ports 2x USB 3.2 Gen 1 1x USB-C 3.2 Gen 1 (support data transfer only) 1x HDMI 2.0 1x Ethernet (RJ-45) 1x Headphone / microphone combo jack (3.5mm) 1x Power connector",2.25 kg,1 Year,,Unknown,2.0,13930016,1920x1080,Gaming / Creator
,Tuf Dash F15,Intel Core I7-11370H,NVIDIA® GeForce RTX™ 3050TI,4GB,16GB,512GB M.2 NVMe™ PCIe® 3.0 SSD,"15.6-inch, FHD 16:9, anti-glare display, sRGB:62.5%, Adobe:47.34%, Refresh Rate:144Hz, Value IPS-level","76WHrs, 4S1P, 4-cell Li-ion",,1x 3.5mm Combo Audio Jack 1x HDMI 2.0b 3x USB 3.2 Gen 1 Type-A 1x RJ45 LAN port 1x Thunderbolt™ 4 support DisplayPort™ / power delivery,2.00 Kg,2 Years,,Unknown,16.0,16434022,"1920 x 1080, 144 Hz",Gaming / Creator
Lenovo,Legion 5 15ITH6H,Intel Core i7-11800H,NVIDIA GeForce RTX 3060 6GB,6GB GDDR6,16GB 2x 8GB SO-DIMM DDR4-3200,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,"15.6"" FHD IPS 300nits Anti-glare, 165Hz, 100% sRGB, Dolby Vision, G-Sync, DC dimmer",Integrated 80Wh,720p with E-camera Shutter,"3x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer and DisplayPort 1.4) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery and DisplayPort 1.4) 1x HDMI 2.1 1x Ethernet (RJ-45) 1x Headphon",2.4 kg,1 Year,none,Unknown,16.0,18113944,"1920 x 1080, 165 HZ",Gaming / Creator
Lenovo,Legion 7 16ACHg6,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3070,8GB GDDR6,16GB 2x 8GB SO-DIMM DDR4-3200,1TB SSD M.2 2280 PCIe 3.0x4 NVMe,"16"" WQXGA IPS 500nits Anti-glare, 165Hz, 100% sRGB, Dolby Vision, HDR 400, Free-Sync, G-Sync, DC dimmer",Integrated 80Wh,720p with E-camera Shutter,"2x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x USB-C 3.2 Gen 1 (support data transfer only) 1x USB-C 3.2 Gen 2 (support data transfer and DisplayPort 1.4) 1x USB-C 3.2 Gen 2 (support data transfer, Power Delivery 100W and DisplayPort 1.4) 1x HDMI 2.1 1x",2.5 kg,1 Year,none,Unknown,16.0,29298244,"2560x1600, 165 HZ",Gaming / Creator
Lenovo,Legion 7 16ITHg6,Intel Core i7-11800H,NVIDIA GeForce RTX 3080 16GB,16GB GDDR6,32GB 2x 16GB SO-DIMM DDR4-3200,2TB SSD M.2 2280 PCIe 4.0x4 NVMe SSD 2TB,"16"" WQXGA IPS 500nits Anti-glare, 165Hz, 100% sRGB, Dolby Vision, HDR 400, G-Sync, DC dimmer",Integrated 80Wh,720p with E-camera Shutter,"2x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x USB-C 3.2 Gen 1 (support data transfer only) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer and DisplayPort 1.4) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery 100W and Display",2.5 kg,1 Year,none,Unknown,32.0,31424633,"2560x1600, 165 HZ",Gaming / Creator
,Tuf Gaming F15,Intel Core I7-12700H,Nvidia GeForce RTX 3050,"4GB 1790MHz* at 95W (1740MHz Boost Clock+50MHz OC, 80W+15W Dynamic Boost)",16GB,512GB M.2 NVMe™ PCIe® 3.0 SSD,"15.6"" Inch, FHD (1920 x 1080) 16:9, anti-glare display, sRGB:62.5%, Adobe:47.34%, Refresh Rate:144Hz, IPS-level, Adaptive-Sync, MUX Switch + Optimus","56WHrs, 4S1P, 4-cell Li-ion",720P HD camera,1x 3.5mm Combo Audio Jack 1x HDMI 2.0b 1x Thunderbolt™ 4 support DisplayPort™ 1x USB 3.2 Gen 2 Type-C support DisplayPort™ / G-SYNC 2x USB 3.2 Gen 1 Type-A 1x RJ45 zLAN port,2.20 Kg,2 Years,,Unknown,16.0,22068544,"1920 x 1080, 144 Hz",Gaming / Creator
,Tuf Gaming F17,Intel Core I7-11800H,Nvidia GeForce RTX 3050Ti 4GB,"4GB Up to 1585MHz at 60W (75W with Dynamic Boost), 4GB GDDR6","16GB DDR4-3200 SO-DIMM , Max Capacity:32GB",512GB PCIe® 3.0 NVMe™ M.2 SSD,"17.3"" inch, FHD 16:9, anti-glare display, sRGB:62.5%, Adobe:47.34%, Refresh Rate:144Hz, Value IPS-level, Adaptive-Sync, Optimus","48WHrs, 3S1P, 3-cell Li-ion",720P HD camera,1x 3.5mm Combo Audio Jack 1x HDMI 2.0b 3x USB 3.2 Gen 1 Type-A 1x RJ45 LAN port 1x Thunderbolt™ 4 support DisplayPort™ 1x USB 3.2 Gen 2 Type-C support DisplayPort™ (Device features only one Type-C port. Thunderbolt™ 4 support might vary depending on model,2.60 Kg,2 Years,,Unknown,16.0,17607359,"1920 x 1080, 144 Hz",Gaming / Creator
MSI,Sword 15 A12UE-605US,Intel Core I7-12650H,Nvidia GeForce RTX 3060,6GB,16GB Ram 2 x 8 GB DDR4 3200MHz,1TB SSD M.2 NVMe,"15.6"" Inch FHD, 144Hz, IPS-Level,",3-Cell 53.5 Whr,HD type (30fps@720p),1x Type-C USB3.2 Gen1 2x Type-A USB3.2 Gen1 1x Type-A USB2.0 1x RJ45 1x (4K @ 60Hz) HDMI,2.25 Kg,1 Year,,Unknown,16.0,17059558,"1920 x 1080, 144 Hz",Gaming / Creator
Dell,Dell G15-5510,Intel Core I7-10870H,NVIDIA GeForce RTX 3060 6GB GDDR6,6GB GDDR6,16GB DDR4 2933 MHz,512GB SSD,"15.6"", FHD 1920x1080, 120Hz, Non-Touch, AG, WVA, LED-Backlit, 250 nit, Narrow Border","6-Cell Battery, 86WHr",HD RGB camera with digital-array microphones in camera assembly,1 headset (headphone and microphone combo) port 1 RJ45 Ethernet port  For computers shipped with Nvidia® GeForce® GTX™ 1650 (N18P-G61-A) 1 SuperSpeed USB 2.0 port 1 SuperSpeed USB 2.0 with PowerShare 1 SuperSpeed USB 3.2 Gen 1 port 1 HDMI 2.0 port  For co,2.65 kg,1 Year,,Unknown,16.0,17216073,"FHD 1920x1080,",Gaming / Creator
,ROG Flow X13 GV301QE-K6054T,Amd Ryzen 9- 5900H,NVIDIA® GeForce RTX™ 3050 Ti,4GB,16GB 2 LPDDR4X,512GB SSD,13.4-inch WUXGA 16:10 glossy display sRGB: 100% Adobe: 75% DCI-P3: 75% Touch Screen Refresh Rate: 120Hz IPS-level Pantone Validated Support stylus: Yes,"62WHrs, 4S1P, 4-cell Li-ion",720P HD camera,1x 3.5mm Combo Audio Jack 1x HDMI 2.0b 1x USB 3.2 Gen 2 Type-A 1x ROG XG Mobile Interface 2x USB 3.2 Gen 2 Type-C support DisplayPort™ / power delivery,1.30 Kg,1 Year,,Unknown,16.0,23511956,"1920 x 1200, 120 Hz",Gaming / Creator
Lenovo,IdeaPad Gaming 3-15IHU6,Intel Core I5-11300H,NVIDIA GeForce GTX 1650 4GB,4GB,1x 8GB SO-DIMM DDR4,256GB SSD,"15.6"" IPS 250nits Anti-glare, 120Hz, 45% NTSC, DC dimmer",Integrated 45Wh,720p with Camera Shutter,2x USB 3.2 Gen 1 1x USB-C 3.2 Gen 1 (support data transfer only) 1x HDMI 2.0 1x Ethernet (RJ-45) 1x Headphone / microphone combo jack (3.5mm) 1x Power connector,2.25 Kg,1 Year,,Unknown,1.0,12578774,"1920x1080, 120 Hz",Gaming / Creator
MSI,GE66 RAIDER 11UH-202US,Intel Core I9-11980HK,Nvidia GeForce RTX3080 16GB,16GB,32GB DDR4-3200 SO-DIMM x 2,1TB SSD,"15.6"" QHD , 240Hz, IPS-Level",4-Cell 99.9 Battery (Whr),FHD type (30fps@1080p),1x Type-C (USB / DP / Thunderbolt™ 4) 1x Type-C USB3.2 Gen2 2x Type-A USB3.2 Gen1 1x Type-A USB3.2 Gen2 1x RJ45 1x SD Express Card Reader 1x (8K @ 60Hz / 4K @ 120Hz) HDMI 1x Mini-DisplayPort,2.38 kg,1 Year,,Unknown,32.0,31404286,"2560x1440, 240 HZ",Gaming / Creator
Lenovo,Legion 5 15ITH6,Intel Core i7-11800H,NVIDIA GeForce RTX 3050Ti,4GB GDDR6,16GB 2x 8GB SO-DIMM DDR4-3200,1TB SSD M.2 2280 PCIe 4.0x4 NVMe,"15.6"" FHD IPS 300nits Anti-glare, 165Hz, 100% sRGB, Dolby Vision, G-Sync, DC dimmer",Integrated 60Wh,720p with E-camera Shutter,"3x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer and DisplayPort 1.4) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery and DisplayPort 1.4) 1x HDMI 2.1 1x Ethernet (RJ-45) 1x Headphon",2.4 kg,1 Year,none,Unknown,16.0,14450983,"1920 x 1080, 165 HZ",Gaming / Creator
MSI,GE76 Raider 11UH,Intel Core I9-11980HK,NVIDIA GeForce RTX 3080,16GB DDR6,"32GB, 2 x 16GB, 3200MHz DDR4",2TB SSD,"17.3"" Inch FHD, 300Hz, close to 100%sRGB",4-Cell 99.9 Battery (Whr),FHD type (30fps@1080p),1x Type-C (USB / DP / Thunderbolt™ 4) 1x Type-C USB3.2 Gen2 2x Type-A USB3.2 Gen1 1x Type-A USB3.2 Gen2 1x RJ45 1x SD Express Card Reader 1x (8K @ 60Hz / 4K @ 120Hz) HDMI 1x Mini-DisplayPort,2.9 Kg,1 Year,,Unknown,32.0,30218202,"1920 x 1080, 300Hz",Gaming / Creator
,Tuf Gaming F15 FX506HC-UB74,Intel CoreI7-11800H,Nvidia GeForce RTX3050 4GB,4GB,16GB DDR4 3200 MHz,512GB SSD PCIe NVMe M.2,"15.6"" Inch FHD 144 Hz, 3ms","48 WHr, 3S1P, 3-cell lithium-ion",720p,1 USB 3.2 Gen 2 Type-C (support DisplayPort 1.4)  3 USB 3.2 Gen 1 Type-A  1 HDMI 2.0b  LAN RJ45  1 mic/headphone combo,2.30 Kg,1 Years,,Unknown,16.0,21494136,"1920 x 1080, 144 Hz",Gaming / Creator
,G713QE-HX093T,Amd Ryzen 7-5800H,NVIDIA® GeForce RTX™ 3050 Ti,4GB GDDR6,16 GB DDR4 Max Capacity :  32GB,512 GB PCIE SSD,17.3-inch with 300 Nits FHD (1920 x 1080) 16:9 anti-glare display sRGB: 0.625 Adobe: 47.34% IPS-level Optimus,"56WHrs, 4S1P, 4-cell Li-ion",,1x 3.5mm Combo Audio Jack 1x HDMI 2.0b 1x USB 3.2 Gen 2 Type-C support displayport / power delivery / G-SYNC 3x USB 3.2 Gen 1 Type-A 1x RJ45 LAN port,2.40 Kg,2 Years,,Unknown,16.0,15077563,1920 x 1080,Gaming / Creator
,G713QE-HX090T,Amd Ryzen 7-5800H,NVIDIA® GeForce RTX™ 3050 Ti,4GB GDDR6,16 GB DDR4 Max Capacity :  32GB,512 GB PCIE SSD,17.3-inch with 300 Nits FHD (1920 x 1080) 16:9 anti-glare display sRGB: 0.625 Adobe: 47.34% IPS-level Optimus,"56WHrs, 4S1P, 4-cell Li-ion",FHD 1080P@60FPS external camera,1x 3.5mm Combo Audio Jack 1x HDMI 2.0b 1x USB 3.2 Gen 2 Type-C support displayport / power delivery / G-SYNC 3x USB 3.2 Gen 1 Type-A 1x RJ45 LAN port,2.40 Kg,2 Years,,Unknown,16.0,15077563,1920 x 1080,Gaming / Creator
,FX516PM-HN072W,Intel® Core™ i7-11370H,NVIDIA® GeForce RTX™ 3060,6GB GDDR6,"16 GB, 8GB DDR4 on board, 8GB DDR4-3200 SO-DIMM, Max Capacity : 32GB",512GB M.2 NVMe™ PCIe® 3.0 SSD,"15.6-inch, FHD (1920 x 1080) 16:9, anti-glare display, sRGB:62.5%, Adobe:47.34%, Refresh Rate:144Hz, Value IPS-level, Adaptive-Sync, Optimus","76WHrs, 4S1P, 4-cell Li-ion",,1x 3.5mm Combo Audio Jack 1x HDMI 2.0b 3x USB 3.2 Gen 1 Type-A 1x RJ45 LAN port 1x Thunderbolt™ 4 support DisplayPort™ / power delivery,2 Kg,2 Years,,Unknown,16.0,18286110,"1920 x 1080, 144 Hz",Gaming / Creator
,GV301QC-K6123T,Amd Ryzen 9-5900HS,NVIDIA GeForce RTX 3050,4GB GDDR6,32GB 16GB*2 LPDDR4X on board,1TB PCIe® 3.0 NVMe™ M.2 SSD,"13.4-inch FHD+ 16:10, WUXGA) IPS-level glossy display sRGB: 100% Adobe: 75% DCI-P3: 75% Touch Screen Refresh Rate: 120Hz Pantone Validated Support stylus: Yes Optimus","62WHrs, 4S1P, 4-cell Li-ion",720P HD camera,1x 3.5mm Combo Audio Jack 1x HDMI 2.1 TMDS 1x USB 3.2 Gen 2 Type-A 1x ROG XG Mobile Interface 2x USB 3.2 Gen 2 Type-C support DisplayPort™ / power delivery,1.30 Kg,2 Years,,Unknown,32.0,21389793,1920 x 1200,Gaming / Creator
,GU603HM-211.ZM16,Intel Core I9-11900H,NVIDIA® GeForce RTX™ 3060,6GB GDDR6,"16 GB, 8GB DDR4 on board 8GB DDR4-3200 SO-DIMM Max Capacity :  40GB",1TB M.2 NVMe™ PCIe® 3.0 SSD,16-inch 2K (2560 x 1600) 16:10 anti-glare display DCI-P3: 100% Refresh Rate: 165Hz Response Time: 3ms IPS-level Adaptive-Sync Pantone Validated Optimus,"90WHrs, 4S1P, 4-cell Li-ion",720P HD camera,Wi-Fi 6(802.11ax)+Bluetooth 5.2 (Dual band) 2*2;(*BT version may change with OS upgrades.),1.90 Kg,2 Years,,Unknown,16.0,23488896,"2560 x 1600, 165 HZ",Gaming / Creator
Razer,BLADE 15,Intel Core i9-11900H,NVIDIA® GeForce RTX™3080 16 GB,16 GB GDDR6,32 GB DDR4 3200 MHz dual-channel memory (slotted),1 TB SSD (M.2 NVMe PCIe 4.0 x4) + Open M.2 PCIe 4.0 x4 Slot for easy expansion,"15.6"" OLED UHD 60 Hz, 100% DCI-P3, 1 ms, HDR, Touch, Glossy,",Built-in 80 WHr rechargeable lithium-ion polymer battery,1080p IR Hello,"2 x Thunderbolt™ 4 (USB-C™) · 2 x USB-C 3.2 Gen 2, Supports Power Delivery 3 (15 W) · 3 x USB-A 3.2 Gen 2 · 1x UHS-III SD Card Reader · 1x HDMI 2.1 · 1x DisplayPort (via USB-C Alt-DP)",2.01 kg,1 Year,,Unknown,32.0,29128600,"3840 x 2160, 60 Hz",Gaming / Creator
Lenovo,Lenovo 5 15ITL05,Intel core I7-11800H,Nvidia GeForce RTX 3050 Ti 4GB,4GB,2x 8GB SO-DIMM DDR4-3200,512GB SSD M.2 2280,"15.6"" FHD  IPS 300nits Anti-glare, 165Hz, 100% sRGB, Dolby Vision, G-Sync, DC dimmer",80Wh,720p with E-camera Shutter,"3x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer and DisplayPort 1.4) 1x Thunderbolt 4 / USB4 40Gbps (support data transfer, Power Delivery and DisplayPort 1.4) 1x HDMI 2.1 1x Ethernet (RJ-45) 1x Headphon",2.4 kg,1 year,,Unknown,2.0,15755271,"1920x1080, 165 HZ",Gaming / Creator
Lenovo,IdeaPad Gaming 3 15ARH05,AMD Ryzen 7 4800H,NVIDIA GeForce GTX 1650,4GB GDDR6,16GB-2x 8GB SO-DIMM DDR4-3200,"256GB SSD M.2 2242 PCIe 3.0x4 NVMe + 1TB HDD 5400rpm 2.5""","15.6"" FHD IPS 250nits Anti-glare, 120Hz",Integrated 45Wh,720p with Privacy Shutter,1. Power input 2. RJ45 3. HDMI 2.0 4. USB-A 3.1 Gen 1 5. USB-C Gen 2 6. Headphone / mic combo 7. Novo button 8. USB-A 3.1 Gen 1,2.2 kg,1 Year,none,Unknown,16.0,12321395,"1920x1080, 120 Hz",Gaming / Creator
MSI,GP66 Leopard 11UH,Intel Core I7-11800H,Nvidia GeForce RTX 3080 8GB,8GB,16GB DDR4-3200 SO-DIMM x 2,1TB SSD,"15.6"" FHD 240Hz, IPS-Level",4-Cell 65 Battery (Whr),HD type (30fps@720p),3x Type-A USB3.2 Gen1 1x RJ45 1x (8K @ 60Hz / 4K @ 120Hz) HDMI 1x Mini-DisplayPort,2.38 kg,1 Year,,Unknown,16.0,20459471,"1920 x 1080, 240 HZ",Gaming / Creator
MSI,Vector GP66,Intel Core I9-12900H,Nvidia GeForce RTX 3070Ti 8GB,8GB,"32GB 2 x 16, DDR4-3200 2 Slots Max 64GB,","1TB SSD, 2x M.2 SSD slot (NVMe PCIe Gen4)","15.6"" Inch FHD, 360Hz, IPS-Level, Anti glare,",4-Cell 65 Whr,HD type (30fps@720p),1x Type-C (USB3.2 Gen2 / DP) 3x Type-A USB3.2 Gen1 1x RJ45 1x (8K @ 60Hz / 4K @ 120Hz) HDMI 1x Mini-DisplayPort,2.38 kg,1 Year,,2x M.2 SSD slot (NVMe PCIe Gen4),32.0,39198187,"1920 x 1080, 360Hz",Gaming / Creator
MSI,GS66 STEALTH 11UH,Intel core I9-11900H,Nvidia GeForce RTX 3080 8GB,8GB,32GB Ram,1TB SSD,"15.6"" FHD  360Hz, IPS-Level",4-Cell 99.9 Battery (Whr),IR HD type (30fps@720p),1x Type-C (USB3.2 Gen2 / DP) 1x Type-C (USB / DP / Thunderbolt™ 4) with PD charging 3x Type-A USB3.2 Gen2 1x RJ45 1x (8K @ 60Hz / 4K @ 120Hz) HDMI,2.1 kg,1 Year,,Unknown,32.0,29344277,"1920 x 1080, 360Hz",Gaming / Creator
MSI,GS66 Stealth 11UG,Intel Core I7-11800H,Nvidia GeForce RTX 3070 Max-Q 8GB,8GB,"8GB, 2 x 4GB, 3200MHz DDR4",1TB SSD,"15.6"" FHD 300Hz, close to 100%sRGB","4 cell , 99.9Whr",IR HD type (30fps@720p),1x Type-C (USB3.2 Gen2 / DP) 1x Type-C (USB / DP / Thunderbolt™ 4) with PD charging 3x Type-A USB3.2 Gen2 1x RJ45 1x (8K @ 60Hz / 4K @ 120Hz) HDMI,2.1 kg,1 Year,,Unknown,8.0,24641886,"1920 x 1080, 300Hz",Gaming / Creator
MSI,GP66 Leopard 11UG,Intel Core I7 11800H,Nvidia GeForce RTX 3070 8GB,8GB,"8GB, 2 x 4GB, 3200MHz DDR4",1TB SSD,"15.6"" FHD, 144Hz 72%NTSC IPS-Level, close to 100%sRGB","4 cell, 65Whr",HD type (30fps@720p),3x Type-A USB3.2 Gen1 1x RJ45 1x (8K @ 60Hz / 4K @ 120Hz) HDMI 1x Mini-DisplayPort,2.38 kg,1 Year,,Unknown,8.0,21868379,"1920 x 1080, 144 Hz",Gaming / Creator
MSI,GE76 Raider 11UH,Intel Core I9-11980HK,NVIDIA GeForce RTX 3080,16GB DDR6,"64GB, 2 x 32GB, 3200MHz DDR4",2TB SSD,"17.3"" Inch FHD, 300Hz, close to 100%sRGB",4-Cell 99.9 Battery (Whr),FHD type (30fps@1080p),1x Type-C (USB / DP / Thunderbolt™ 4) 1x Type-C USB3.2 Gen2 2x Type-A USB3.2 Gen1 1x Type-A USB3.2 Gen2 1x RJ45 1x SD Express Card Reader 1x (8K @ 60Hz / 4K @ 120Hz) HDMI 1x Mini-DisplayPort,2.9 Kg,1 Year,,Unknown,64.0,33078070,"1920 x 1080, 300Hz",Gaming / Creator
HP,Victus 16-D0023DX,Intel Core I5-11400H,Nvidia GeForce RTX 3050 4GB,4GB,"8GB, DDR4-2933 MHz RAM (2 x 4 GB)","256GB SSD, PCIe® NVMe™ TLC M.2","16.1"" Inch FHD, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC","4-cell, 70 Wh Li-ion polymer",HP Wide Vision 720p HD camera with integrated dual array digital microphones,"1 SuperSpeed USB Type-C® 5Gbps signaling rate (DisplayPort™ 1.4, HP Sleep and Charge); 1 SuperSpeed USB Type-A 5Gbps signaling rate (HP Sleep and Charge); 2 SuperSpeed USB Type-A 5Gbps signaling rate; 1 HDMI 2.1; 1 RJ-45; 1 AC smart pin; 1 headphone/micro",2.46 Kg,1 Year,,Unknown,8.0,13512418,1920 x 1080,Gaming / Creator
